Steam Name, BuyOrderPrice
FAMAS | Valence (Factory New),3.9348400000000003,
★ Stiletto Knife | Blue Steel (Minimal Wear),82.33539999999999,
Galil AR | Stone Cold (Factory New),3.97992,
★ Flip Knife | Scorched (Well-Worn),60.06588,
StatTrak™ AK-47 | Vulcan (Factory New),486.35524000000004,
StatTrak™ P2000 | Imperial (Factory New),1.16564,
Overpass Pin,4.16024,
Dual Berettas | Hemoglobin (Minimal Wear),3.68368,
AK-47 | Black Laminate (Battle-Scarred),13.15692,
StatTrak™ Galil AR | Chatterbox (Well-Worn),19.04308,
★ Ursus Knife | Night Stripe (Field-Tested),71.001,
M4A1-S | Atomic Alloy (Well-Worn),4.59816,
AWP | PAW (Well-Worn),1.48764,
★ Ursus Knife | Scorched (Field-Tested),61.28304,
StatTrak™ MP7 | Special Delivery (Minimal Wear),2.52448,
SCAR-20 | Emerald (Factory New),7.15484,
★ Shadow Daggers | Damascus Steel (Minimal Wear),57.5092,
★ Shadow Daggers | Safari Mesh (Minimal Wear),49.25312,
MAC-10 | Curse (Minimal Wear),1.42324,
★ Flip Knife | Stained (Battle-Scarred),68.03216,
★ Huntsman Knife | Forest DDPAT (Battle-Scarred),58.68128,
Souvenir AK-47 | Black Laminate (Well-Worn),13.14404,
AWP | Medusa (Factory New),1415.4154,
Souvenir USP-S | Check Engine (Factory New),17.55544,
★ Talon Knife | Damascus Steel (Field-Tested),167.89079999999998,
M4A4 | Bullet Rain (Factory New),23.976119999999998,
★ M9 Bayonet,260.82,
StatTrak™ XM1014 | Teclu Burner (Field-Tested),1.8032,
StatTrak™ Glock-18 | Royal Legion (Field-Tested),2.55024,
★ Falchion Knife | Stained (Minimal Wear),59.621520000000004,
StatTrak™ P90 | Blind Spot (Factory New),5.3452,
★ Specialist Gloves | Emerald Web (Battle-Scarred),150.90852,
★ Specialist Gloves | Emerald Web (Well-Worn),210.47852,
★ Gut Knife | Slaughter (Factory New),92.01472,
★ Navaja Knife | Case Hardened (Well-Worn),60.90952,
Five-SeveN | Case Hardened (Factory New),8.230319999999999,
★ Flip Knife | Ultraviolet (Battle-Scarred),66.82144000000001,
★ Navaja Knife | Safari Mesh (Field-Tested),42.542640000000006,
★ Shadow Daggers | Scorched (Minimal Wear),50.06456,
StatTrak™ Five-SeveN | Fowl Play (Battle-Scarred),2.44076,
StatTrak™ Desert Eagle | Code Red (Battle-Scarred),31.18248,
StatTrak™ MAC-10 | Malachite (Field-Tested),1.71948,
StatTrak™ MP7 | Special Delivery (Field-Tested),1.8032,
★ M9 Bayonet | Black Laminate (Minimal Wear),229.586,
MP5-SD | Phosphor (Factory New),5.654319999999999,
StatTrak™ Sawed-Off | Limelight (Minimal Wear),1.7581200000000001,
USP-S | Cyrex (Well-Worn),1.7001600000000001,
StatTrak™ Galil AR | Sugar Rush (Minimal Wear),34.788880000000006,
★ Moto Gloves | Cool Mint (Battle-Scarred),100.86972,
★ Butterfly Knife | Slaughter (Minimal Wear),517.50552,
★ StatTrak™ Classic Knife | Safari Mesh (Field-Tested),70.0994,
★ Navaja Knife | Blue Steel (Minimal Wear),51.21732,
StatTrak™ AK-47 | The Empress (Well-Worn),52.76292000000001,
★ M9 Bayonet | Black Laminate (Field-Tested),224.3052,
★ StatTrak™ Ursus Knife | Rust Coat (Battle-Scarred),77.78232,
★ Shadow Daggers,76.5072,
★ Flip Knife | Stained (Field-Tested),73.76376,
★ Karambit | Bright Water (Field-Tested),196.68404,
StatTrak™ AWP | Man-o'-war (Field-Tested),29.585359999999998,
★ Huntsman Knife | Scorched (Minimal Wear),67.74236,
★ Sport Gloves | Omega (Battle-Scarred),223.39715999999999,
★ Navaja Knife | Doppler (Factory New),89.36144,
★ StatTrak™ Shadow Daggers,103.2976,
P250 | See Ya Later (Battle-Scarred),2.64684,
★ StatTrak™ Karambit | Ultraviolet (Field-Tested),214.43912000000003,
★ Ursus Knife | Night Stripe (Battle-Scarred),64.70268,
★ M9 Bayonet | Damascus Steel (Minimal Wear),179.45704000000003,
★ Bayonet | Forest DDPAT (Field-Tested),91.74424,
StatTrak™ M4A4 | Neo-Noir (Factory New),131.36312,
Souvenir MP9 | Setting Sun (Well-Worn),2.33128,
★ M9 Bayonet | Urban Masked (Battle-Scarred),116.69279999999999,
★ StatTrak™ Gut Knife | Freehand (Minimal Wear),71.11692000000001,
★ M9 Bayonet | Freehand (Minimal Wear),187.23012000000003,
★ StatTrak™ Stiletto Knife | Forest DDPAT (Field-Tested),74.11796000000001,
StatTrak™ MAG-7 | Praetorian (Minimal Wear),2.64684,
M4A4 | Radiation Hazard (Field-Tested),7.0196000000000005,
★ Gut Knife | Boreal Forest (Field-Tested),48.898920000000004,
StatTrak™ R8 Revolver | Llama Cannon (Factory New),15.70072,
★ M9 Bayonet | Case Hardened (Field-Tested),191.86048000000002,
SCAR-20 | Brass (Field-Tested),13.01524,
StatTrak™ G3SG1 | Scavenger (Factory New),2.1574,
USP-S | Caiman (Field-Tested),6.0536,
★ Falchion Knife | Blue Steel (Field-Tested),68.28332,
★ M9 Bayonet | Night (Well-Worn),121.14284,
StatTrak™ MAC-10 | Malachite (Minimal Wear),2.22824,
StatTrak™ AUG | Ricochet (Minimal Wear),1.26224,
SCAR-20 | Cardiac (Well-Worn),1.7323600000000001,
★ Huntsman Knife | Safari Mesh (Field-Tested),57.7668,
Souvenir XM1014 | Bone Machine (Field-Tested),2.9366399999999997,
★ Ursus Knife | Blue Steel (Well-Worn),80.26172,
AUG | Fleet Flock (Factory New),8.05644,
★ Talon Knife | Night Stripe (Battle-Scarred),114.2134,
★ Stiletto Knife | Blue Steel (Well-Worn),75.4768,
Nova | Antique (Field-Tested),3.68368,
★ Huntsman Knife | Scorched (Battle-Scarred),59.49272,
StatTrak™ CZ75-Auto | Red Astor (Factory New),4.01856,
StatTrak™ AK-47 | Asiimov (Battle-Scarred),36.096199999999996,
★ Huntsman Knife | Crimson Web (Field-Tested),108.74584000000002,
M4A1-S | Icarus Fell (Minimal Wear),78.16872,
StatTrak™ P250 | Mehndi (Factory New),35.15596,
★ StatTrak™ Gut Knife,65.54632000000001,
StatTrak™ M4A4 | Asiimov (Well-Worn),139.94764,
★ Classic Knife | Forest DDPAT (Well-Worn),81.20196,
AWP | Wildfire (Factory New),68.95952,
StatTrak™ AK-47 | Neon Rider (Factory New),207.25208,
★ Classic Knife | Forest DDPAT (Battle-Scarred),69.82248,
PP-Bizon | High Roller (Battle-Scarred),1.53916,
M4A4 | Poseidon (Factory New),692.6928399999999,
★ Huntsman Knife | Stained (Minimal Wear),75.46392,
StatTrak™ M4A1-S | Mecha Industries (Field-Tested),17.439519999999998,
XM1014 | Frost Borre (Factory New),14.9408,
★ Gut Knife | Night (Battle-Scarred),51.95792000000001,
Sawed-Off | Wasteland Princess (Well-Worn),1.6293199999999999,
AK-47 | Frontside Misty (Factory New),31.35636,
★ StatTrak™ Butterfly Knife | Night (Battle-Scarred),189.38108,
★ Bayonet | Doppler (Minimal Wear),269.35944,
★ StatTrak™ Bayonet | Crimson Web (Minimal Wear),242.06672,
Guardian Pin,4.22464,
★ Falchion Knife | Urban Masked (Minimal Wear),57.81188,
StatTrak™ Tec-9 | Avalanche (Minimal Wear),3.92196,
Glock-18 | Royal Legion (Factory New),3.2006799999999997,
★ StatTrak™ Karambit | Boreal Forest (Field-Tested),149.55612,
★ StatTrak™ Stiletto Knife | Night Stripe (Field-Tested),66.38996,
StatTrak™ MP7 | Cirrus (Factory New),1.6872800000000001,
USP-S | Para Green (Factory New),3.4647200000000002,
★ M9 Bayonet | Slaughter (Minimal Wear),292.68512000000004,
USP-S | Blueprint (Battle-Scarred),2.2218,
Souvenir Tec-9 | Red Quartz (Minimal Wear),4.5724,
★ Gut Knife | Lore (Minimal Wear),124.22760000000001,
★ Butterfly Knife | Stained (Well-Worn),215.97828,
StatTrak™ M4A4 | X-Ray (Minimal Wear),23.25484,
FAMAS | Sundown (Minimal Wear),6.49796,
AK-47 | Vulcan (Battle-Scarred),25.57968,
★ Driver Gloves | Racing Green (Minimal Wear),65.11484,
StatTrak™ USP-S | Cortex (Battle-Scarred),6.3112,
StatTrak™ AK-47 | Aquamarine Revenge (Well-Worn),32.753840000000004,
★ Karambit | Crimson Web (Field-Tested),326.6368,
StatTrak™ FAMAS | Neural Net (Factory New),3.34236,
★ Hydra Gloves | Rattler (Minimal Wear),90.63011999999999,
★ M9 Bayonet | Safari Mesh (Minimal Wear),116.01016,
StatTrak™ PP-Bizon | Embargo (Factory New),4.86864,
M4A4 | Hellfire (Battle-Scarred),11.08324,
★ Bayonet | Freehand (Factory New),187.48128,
StatTrak™ M4A4 | The Emperor (Well-Worn),32.811800000000005,
StatTrak™ MAG-7 | Hard Water (Factory New),2.07368,
★ Gut Knife | Ultraviolet (Minimal Wear),67.95488,
CZ75-Auto | Yellow Jacket (Well-Worn),1.9448800000000002,
R8 Revolver | Llama Cannon (Factory New),6.3498399999999995,
StatTrak™ Glock-18 | Bunsen Burner (Factory New),3.3552400000000002,
StatTrak™ Glock-18 | Ironwork (Factory New),2.576,
★ StatTrak™ Flip Knife | Freehand (Minimal Wear),108.66212,
M4A4 | 龍王 (Dragon King) (Well-Worn),7.889,
★ Falchion Knife,72.9008,
★ Bowie Knife | Night (Battle-Scarred),62.255480000000006,
StatTrak™ P250 | Splash (Factory New),32.2,
★ Ursus Knife | Stained (Well-Worn),69.56488,
★ Ursus Knife | Case Hardened (Minimal Wear),123.4226,
★ Bayonet | Damascus Steel (Minimal Wear),159.28696,
StatTrak™ M4A1-S | Golden Coil (Battle-Scarred),17.40088,
StatTrak™ MP9 | Ruby Poison Dart (Battle-Scarred),1.57136,
StatTrak™ P2000 | Fire Elemental (Battle-Scarred),14.73472,
StatTrak™ SSG 08 | Dragonfire (Minimal Wear),26.42332,
★ Hand Wraps | Spruce DDPAT (Minimal Wear),131.54988,
SG 553 | Fallout Warning (Factory New),0.7534799999999999,
MP7 | Bloodsport (Battle-Scarred),1.9642,
StatTrak™ USP-S | Cyrex (Well-Worn),4.16024,
★ Bayonet | Night (Battle-Scarred),106.33084000000001,
StatTrak™ Five-SeveN | Copper Galaxy (Field-Tested),4.24396,
Souvenir MP9 | Setting Sun (Field-Tested),4.1151599999999995,
StatTrak™ AK-47 | Asiimov (Factory New),350.54208000000006,
StatTrak™ Desert Eagle | Code Red (Well-Worn),36.81748,
StatTrak™ AUG | Arctic Wolf (Factory New),13.002360000000001,
★ Flip Knife | Lore (Field-Tested),146.84488000000002,
AUG | Bengal Tiger (Field-Tested),2.3506,
★ M9 Bayonet | Slaughter (Factory New),356.9048,
Souvenir Desert Eagle | Urban Rubble (Field-Tested),3.70944,
R8 Revolver | Llama Cannon (Battle-Scarred),1.7581200000000001,
SCAR-20 | Brass (Battle-Scarred),11.218480000000001,
MP9 | Hypnotic (Minimal Wear),4.30192,
CZ75-Auto | Nitro (Factory New),12.931519999999999,
StatTrak™ MP7 | Powercore (Factory New),3.76096,
StatTrak™ XM1014 | Teclu Burner (Well-Worn),1.57136,
Nova | Baroque Orange (Minimal Wear),21.148960000000002,
XM1014 | Tranquility (Minimal Wear),4.75272,
StatTrak™ Glock-18 | Water Elemental (Well-Worn),10.87072,
★ Driver Gloves | King Snake (Battle-Scarred),182.01372,
★ Driver Gloves | Imperial Plaid (Battle-Scarred),164.864,
FAMAS | Valence (Well-Worn),1.82896,
StatTrak™ AUG | Torque (Minimal Wear),4.64968,
StatTrak™ UMP-45 | Exposure (Factory New),2.20248,
StatTrak™ Glock-18 | Sacrifice (Factory New),4.94592,
Tec-9 | Toxic (Factory New),2.64684,
StatTrak™ Glock-18 | Steel Disruption (Factory New),3.5355600000000003,
★ Sport Gloves | Superconductor (Field-Tested),698.8301600000001,
★ Gut Knife | Black Laminate (Well-Worn),61.044760000000004,
★ Karambit | Urban Masked (Minimal Wear),183.0248,
CZ75-Auto | Victoria (Minimal Wear),3.95416,
StatTrak™ AUG | Bengal Tiger (Field-Tested),5.22284,
P2000 | Scorpion (Minimal Wear),5.042520000000001,
SSG 08 | Ghost Crusader (Factory New),2.55668,
UMP-45 | Momentum (Battle-Scarred),2.27976,
Galil AR | Chatterbox (Well-Worn),6.09224,
StatTrak™ Galil AR | Eco (Field-Tested),5.15844,
★ Talon Knife | Scorched (Field-Tested),112.30716,
StatTrak™ Music Kit | Proxy, Battlepack,4.7205200000000005,
★ StatTrak™ M9 Bayonet | Gamma Doppler (Factory New),495.80272,
StatTrak™ USP-S | Neo-Noir (Factory New),106.36948,
Militia Pin,3.0396799999999997,
M249 | Nebula Crusader (Factory New),2.84004,
★ StatTrak™ M9 Bayonet | Ultraviolet (Battle-Scarred),108.17268,
★ Falchion Knife | Stained (Field-Tested),57.65088,
AK-47 | Predator (Field-Tested),4.7205200000000005,
Souvenir SG 553 | Fallout Warning (Minimal Wear),1.9577600000000002,
AWP | Oni Taiji (Factory New),175.54152,
M4A4 | Griffin (Battle-Scarred),2.6726,
StatTrak™ Galil AR | Kami (Factory New),2.52448,
StatTrak™ M4A4 | Hellfire (Well-Worn),28.954240000000002,
StatTrak™ P90 | Shapewood (Well-Worn),3.1556,
StatTrak™ Nova | Antique (Factory New),12.35192,
MP9 | Hydra (Battle-Scarred),1.90624,
StatTrak™ AK-47 | Frontside Misty (Battle-Scarred),17.05956,
StatTrak™ P2000 | Handgun (Minimal Wear),1.932,
Baggage Pin,2.89156,
StatTrak™ Glock-18 | Grinder (Field-Tested),3.11696,
P2000 | Woodsman (Factory New),3.2586399999999998,
StatTrak™ AUG | Wings (Minimal Wear),3.8318000000000003,
★ StatTrak™ Flip Knife | Black Laminate (Minimal Wear),92.18216,
★ Talon Knife | Case Hardened (Field-Tested),215.10244,
★ Talon Knife | Ultraviolet (Battle-Scarred),122.53388000000001,
FAMAS | Styx (Field-Tested),1.5134,
★ Bayonet | Ultraviolet (Field-Tested),109.49288000000001,
★ Navaja Knife | Case Hardened (Field-Tested),60.510239999999996,
G3SG1 | Flux (Well-Worn),2.6726,
Souvenir MAG-7 | Silver (Factory New),4.5724,
★ Moto Gloves | Turtle (Minimal Wear),335.06032,
StatTrak™ USP-S | Torque (Well-Worn),2.24112,
StatTrak™ Tec-9 | Fuel Injector (Well-Worn),2.59532,
Dual Berettas | Cobra Strike (Minimal Wear),11.9784,
P250 | Whiteout (Minimal Wear),6.8908,
CZ75-Auto | Victoria (Field-Tested),3.5677600000000003,
StatTrak™ Music Kit | Austin Wintory, Desert Fire,5.24216,
StatTrak™ M4A1-S | Guardian (Field-Tested),14.59304,
StatTrak™ CZ75-Auto | The Fuschia Is Now (Minimal Wear),11.534040000000001,
★ M9 Bayonet | Freehand (Well-Worn),146.52288000000001,
StatTrak™ R8 Revolver | Crimson Web (Minimal Wear),1.449,
★ M9 Bayonet | Forest DDPAT (Well-Worn),106.36304,
AWP | Acheron (Well-Worn),2.05436,
StatTrak™ P250 | Wingshot (Well-Worn),1.9706400000000002,
★ Navaja Knife | Safari Mesh (Minimal Wear),41.969480000000004,
★ StatTrak™ Falchion Knife | Slaughter (Minimal Wear),116.69924,
★ Karambit | Bright Water (Factory New),268.34836,
★ Huntsman Knife | Stained (Field-Tested),68.46364,
AK-47 | First Class (Well-Worn),21.896,
StatTrak™ XM1014 | Ziggy (Factory New),2.79496,
StatTrak™ Music Kit | Daniel Sadowski, Total Domination,5.12624,
StatTrak™ CZ75-Auto | Crimson Web (Minimal Wear),2.7692,
AUG | Bengal Tiger (Well-Worn),2.737,
StatTrak™ P90 | Module (Factory New),1.6293199999999999,
★ Ursus Knife | Slaughter (Minimal Wear),186.78576,
★ Bayonet | Lore (Minimal Wear),470.68672000000004,
★ Hand Wraps | Leather (Battle-Scarred),92.42688000000001,
FAMAS | Sergeant (Minimal Wear),1.90624,
StatTrak™ MP9 | Rose Iron (Minimal Wear),8.37844,
★ Bayonet | Case Hardened (Field-Tested),163.55024,
StatTrak™ Glock-18 | Steel Disruption (Field-Tested),2.7692,
SG 553 | Tiger Moth (Battle-Scarred),0.68264,
Five-SeveN | Crimson Blossom (Well-Worn),5.51264,
CZ75-Auto | Xiangliu (Battle-Scarred),3.3745600000000002,
StatTrak™ AUG | Aristocrat (Minimal Wear),2.2218,
UMP-45 | Primal Saber (Well-Worn),2.26688,
StatTrak™ Nova | Gila (Factory New),1.9706400000000002,
MP7 | Neon Ply (Factory New),1.6872800000000001,
★ Shadow Daggers | Forest DDPAT (Minimal Wear),50.99836,
★ Stiletto Knife | Crimson Web (Field-Tested),113.92360000000001,
★ Talon Knife | Rust Coat (Battle-Scarred),149.5046,
Souvenir AWP | Pink DDPAT (Field-Tested),21.400119999999998,
★ Ursus Knife | Scorched (Battle-Scarred),57.934239999999996,
StatTrak™ Music Kit | Robert Allaire, Insurgency,5.0167600000000006,
USP-S | Blueprint (Well-Worn),3.38744,
★ Sport Gloves | Bronze Morph (Battle-Scarred),114.88315999999999,
★ Navaja Knife | Crimson Web (Well-Worn),54.855920000000005,
StatTrak™ AWP | Worm God (Well-Worn),4.0893999999999995,
StatTrak™ P2000 | Fire Elemental (Field-Tested),17.478160000000003,
StatTrak™ AK-47 | Case Hardened (Field-Tested),110.51684000000002,
★ Karambit | Blue Steel (Battle-Scarred),224.55636,
★ Bowie Knife | Stained (Battle-Scarred),66.93092,
P90 | Shallow Grave (Battle-Scarred),1.35884,
StatTrak™ P90 | Shapewood (Minimal Wear),8.127279999999999,
AK-47 | Blue Laminate (Well-Worn),8.05644,
StatTrak™ Five-SeveN | Fowl Play (Field-Tested),2.55024,
StatTrak™ Desert Eagle | Naga (Well-Worn),2.94308,
M4A1-S | Boreal Forest (Factory New),1.4811999999999999,
P90 | Fallout Warning (Field-Tested),1.85472,
AUG | Stymphalian (Battle-Scarred),1.2944399999999998,
StatTrak™ SG 553 | Tiger Moth (Minimal Wear),5.58348,
★ Bayonet | Crimson Web (Field-Tested),151.34644,
StatTrak™ FAMAS | Mecha Industries (Minimal Wear),6.163080000000001,
★ Navaja Knife | Forest DDPAT (Battle-Scarred),43.70828,
StatTrak™ XM1014 | Black Tie (Minimal Wear),2.91732,
MAC-10 | Graven (Battle-Scarred),5.873279999999999,
StatTrak™ Glock-18 | Oxide Blaze (Factory New),1.50052,
★ Navaja Knife | Damascus Steel (Minimal Wear),49.987280000000005,
Glock-18 | Blue Fissure (Factory New),4.5724,
★ Talon Knife | Scorched (Well-Worn),107.78628,
★ Hand Wraps | Cobalt Skulls (Field-Tested),382.92240000000004,
StatTrak™ P90 | Asiimov (Field-Tested),14.168000000000001,
USP-S | Check Engine (Field-Tested),0.9016,
★ Shadow Daggers | Fade (Factory New),121.64515999999999,
G3SG1 | Violet Murano (Factory New),4.73984,
StatTrak™ FAMAS | Eye of Athena (Minimal Wear),10.20096,
Souvenir AK-47 | Black Laminate (Field-Tested),13.59484,
StatTrak™ P90 | Chopper (Factory New),4.2504,
StatTrak™ SG 553 | Pulse (Battle-Scarred),1.4811999999999999,
★ StatTrak™ Flip Knife | Lore (Minimal Wear),208.03776000000002,
StatTrak™ AUG | Death by Puppy (Field-Tested),5.094040000000001,
SSG 08 | Blood in the Water (Field-Tested),21.03304,
StatTrak™ Galil AR | Stone Cold (Minimal Wear),4.5659600000000005,
★ Gut Knife | Urban Masked (Battle-Scarred),47.21807999999999,
StatTrak™ M4A4 | Desert-Strike (Battle-Scarred),9.33156,
Souvenir M4A4 | Converter (Minimal Wear),7.386680000000001,
USP-S | Stainless (Well-Worn),3.23932,
MP9 | Wild Lily (Minimal Wear),290.88836000000003,
★ Bayonet | Black Laminate (Minimal Wear),166.80244,
★ Bowie Knife | Safari Mesh (Field-Tested),59.698800000000006,
★ Karambit | Black Laminate (Field-Tested),281.6212,
★ StatTrak™ Butterfly Knife | Ultraviolet (Field-Tested),264.04,
AUG | Stymphalian (Field-Tested),1.23648,
AWP | The Prince (Field-Tested),1099.952,
StatTrak™ CZ75-Auto | Victoria (Minimal Wear),22.9264,
★ Bayonet | Bright Water (Well-Worn),115.3404,
★ StatTrak™ Bayonet | Marble Fade (Factory New),398.17876,
★ StatTrak™ M9 Bayonet,262.108,
StatTrak™ AUG | Chameleon (Field-Tested),6.143759999999999,
Negev | Power Loader (Minimal Wear),2.415,
★ Bayonet | Black Laminate (Well-Worn),147.64344,
StatTrak™ PP-Bizon | Judgement of Anubis (Factory New),26.49416,
StatTrak™ AK-47 | Vulcan (Battle-Scarred),45.22168,
StatTrak™ P2000 | Imperial Dragon (Minimal Wear),5.25504,
★ Stiletto Knife | Slaughter (Factory New),162.4168,
StatTrak™ AK-47 | The Empress (Battle-Scarred),46.32936,
★ Hand Wraps | Arboreal (Minimal Wear),131.58852000000002,
Souvenir MP5-SD | Co-Processor (Minimal Wear),3.18136,
★ Bowie Knife | Damascus Steel (Well-Worn),77.62776000000001,
USP-S | Stainless (Battle-Scarred),1.77744,
StatTrak™ Negev | Power Loader (Well-Worn),2.14452,
★ M9 Bayonet | Freehand (Field-Tested),160.59428,
P2000 | Imperial Dragon (Well-Worn),1.55848,
★ Gut Knife | Ultraviolet (Field-Tested),56.729960000000005,
Desert Eagle | Mecha Industries (Well-Worn),4.35344,
★ Bayonet | Case Hardened (Well-Worn),149.06668,
★ Hydra Gloves | Rattler (Field-Tested),66.66688,
M4A4 | Desert-Strike (Factory New),6.07292,
StatTrak™ M4A4 | Magnesium (Battle-Scarred),1.01752,
★ M9 Bayonet | Ultraviolet (Battle-Scarred),128.71628,
★ Karambit | Slaughter (Minimal Wear),352.60287999999997,
StatTrak™ M4A4 | Desert-Strike (Minimal Wear),14.084280000000001,
StatTrak™ CZ75-Auto | Eco (Minimal Wear),1.90624,
★ Karambit | Slaughter (Field-Tested),299.30544,
★ Stiletto Knife | Fade (Factory New),202.7312,
AK-47 | Safari Mesh (Factory New),2.52448,
StatTrak™ SG 553 | Phantom (Well-Worn),0.9982000000000001,
MP9 | Stained Glass (Factory New),27.060880000000004,
StatTrak™ Five-SeveN | Violent Daimyo (Factory New),1.6872800000000001,
StatTrak™ P90 | Shallow Grave (Minimal Wear),5.3452,
★ Falchion Knife | Boreal Forest (Well-Worn),55.944280000000006,
★ Stiletto Knife | Stained (Well-Worn),69.28796,
